Range,Attenuator 1,Attenuator 2,Power
-30,32.7,2.25,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,32.8,0.0,"[6.466957398298076e-08, 6.452083809019733e-08, 6.452083809019733e-08, 6.452083809019733e-08, 6.453569627274052e-08, 6.453569627274052e-08, 6.452083809019733e-08, 6.452083809019733e-08, 6.452083809019733e-08, 6.453569627274052e-08, 6.453569627274052e-08, 6.453569627274052e-08, 6.452083809019733e-08, 6.452083809019733e-08, 6.452083809019733e-08, 6.452083809019733e-08, 6.452083809019733e-08, 6.453569627274052e-08, 6.452083809019733e-08, 6.452083809019733e-08, 6.452083809019733e-08, 6.452083809019733e-08, 6.453569627274052e-08, 6.452083809019733e-08, 6.452083809019733e-08]"
-30,32.8,2.75,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,32.8,2.25,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,32.9,0.0,"[6.34453795775715e-08, 6.306668447802112e-08, 6.306668447802112e-08, 6.30812077907696e-08, 6.306668447802112e-08, 6.306668447802112e-08, 6.30812077907696e-08, 6.30812077907696e-08, 6.30812077907696e-08, 6.30812077907696e-08, 6.30812077907696e-08, 6.30812077907696e-08, 6.306668447802112e-08, 6.30812077907696e-08, 6.306668447802112e-08, 6.306668447802112e-08, 6.30812077907696e-08, 6.306668447802112e-08, 6.306668447802112e-08, 6.30812077907696e-08, 6.306668447802112e-08, 6.30812077907696e-08, 6.306668447802112e-08, 6.306668447802112e-08, 6.306668447802112e-08]"
-30,32.9,2.75,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,32.9,2.25,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.0,0.0,"[6.18158720057992e-08, 6.161692202002785e-08, 6.161692202002785e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.161692202002785e-08, 6.161692202002785e-08, 6.161692202002785e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.161692202002785e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.163111147419848e-08, 6.161692202002785e-08, 6.163111147419848e-08]"
-30,33.0,2.75,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.0,2.25,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.1,0.0,"[6.050621691582959e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08, 6.024208575746254e-08]"
-30,33.1,2.75,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.1,2.25,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.2,0.0,"[5.8925055466433e-08, 5.8870808470204344e-08, 5.885725452612013e-08, 5.885725452612013e-08, 5.8870808470204344e-08, 5.885725452612013e-08, 5.8870808470204344e-08, 5.885725452612013e-08, 5.885725452612013e-08, 5.885725452612013e-08, 5.8870808470204344e-08, 5.885725452612013e-08, 5.885725452612013e-08, 5.8870808470204344e-08, 5.8870808470204344e-08, 5.885725452612013e-08, 5.8870808470204344e-08, 5.8870808470204344e-08, 5.8870808470204344e-08, 5.885725452612013e-08, 5.8870808470204344e-08, 5.8870808470204344e-08, 5.885725452612013e-08, 5.8870808470204344e-08, 5.8870808470204344e-08]"
-30,33.2,2.75,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.2,2.25,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.3,0.0,"[5.7836233178347096e-08, 5.7543993733715665e-08, 5.7543993733715665e-08, 5.7557245253510945e-08, 5.7557245253510945e-08, 5.7557245253510945e-08, 5.7543993733715665e-08, 5.7543993733715665e-08, 5.7543993733715665e-08, 5.7543993733715665e-08, 5.7543993733715665e-08, 5.7543993733715665e-08, 5.7543993733715665e-08, 5.7543993733715665e-08, 5.7543993733715665e-08, 5.7543993733715665e-08, 5.7557245253510945e-08, 5.7543993733715665e-08, 5.7543993733715665e-08, 5.7557245253510945e-08, 5.7557245253510945e-08, 5.7543993733715665e-08, 5.7557245253510945e-08, 5.7557245253510945e-08, 5.7557245253510945e-08]"
-30,33.3,2.75,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.3,2.25,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.4,0.0,"[5.648069082416761e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08, 5.6234132519034905e-08]"
-30,33.4,2.75,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.4,2.25,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.5,0.0,"[5.504273433125766e-08, 5.497940050635919e-08, 5.497940050635919e-08, 5.497940050635919e-08, 5.496674248892049e-08, 5.496674248892049e-08, 5.497940050635919e-08, 5.497940050635919e-08, 5.497940050635919e-08, 5.496674248892049e-08, 5.497940050635919e-08, 5.496674248892049e-08, 5.497940050635919e-08, 5.496674248892049e-08, 5.497940050635919e-08, 5.497940050635919e-08, 5.496674248892049e-08, 5.497940050635919e-08, 5.496674248892049e-08, 5.496674248892049e-08, 5.497940050635919e-08, 5.497940050635919e-08, 5.497940050635919e-08, 5.497940050635919e-08, 5.497940050635919e-08]"
-30,33.5,2.75,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.5,2.25,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.6,0.0,"[5.401321147646348e-08, 5.372791656065097e-08, 5.372791656065097e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.372791656065097e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.374028929503498e-08, 5.37526648786745e-08]"
-30,33.6,2.75,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.6,2.25,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.7,0.0,"[5.266232148938983e-08, 5.2504919867476256e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2504919867476256e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2504919867476256e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08, 5.2517010964041314e-08]"
-30,33.7,2.75,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.7,2.25,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
-30,33.8,0.0,"[5.13925302283488e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.133339643802892e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.133339643802892e-08, 5.133339643802892e-08, 5.13215778474056e-08, 5.13215778474056e-08, 5.133339643802892e-08, 5.13215778474056e-08, 5.133339643802892e-08, 5.13215778474056e-08]"
-30,33.8,2.75,"[4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08, 4.9328737449464914e-08]"
